Title,Description,Topic,Topic_isced,Size,Name,Discipline,Discipline_isced,Biography,Nationality,Gender,Position,Affiliation,Country_University,Year,Location,Notes
Conflict Events-Data and Network Analysis: A Case Study of Afghanistan,"Do conflict events lead to distinct network patterns or motifs? Conflict early warning research rarely integrates conflict events-data and dynamic network analysis to study interaction patterns between more than two adversarial groups or actors. This paper draws on recent developments in network science to analyze patterns of interaction between multiple agents in Afghanistan.
The agents are the nodes in the network which are then connected by edges representing interactions between those agents (nodes). While we search for common patterns including the classic tit-for-tat and “the olive branch”, we do so within the context of balanced and unbalanced edges in our directed actors network.",Economics,Social and behavioural sciences,2,Patrick Meier,Law,Law,"I'm pursuing a PhD at The Fletcher School of Law and Diplomacy based at Tufts University in Boston and my interests range from international conflict prevention and disaster early warning systems to complexity theory and network science. I'm particularly interested in applying complex systems thinking and quantitative tools to conflict analysis and equally interested in the prevention and early warning of disasters, or shocks, across social, physical and biological systems in general.

Having taken a ""scholar-practitioner"" approach throughout my graduate studies, I have worked as a consultant for the United Nations (multiple agencies/offices such as UNICEF-Somalia and the Office for the Prevention of Genocide), OSCE and African Inter-governmental organizations (IGAD/ECOWAS) which has involved work in Ethiopia, Uganda, Sudan and The Gambia. In addition, I have had the opportunity to consult for and work informally with the International Crisis Group (ICG) and International Alert (IA) in Belfast, Northern Ireland; and have acted as interim representative of the Swiss Peace Foundation to the United Nations in New York. Presently, I am working with colleagues at Columbia University on the UN Secretary-General's 2006 Report on the Prevention of Armed Conflict for which we are drafting the section on early warning. After the course in Santa Fe, I will be in Norway (July/August) working with the Political Research Institute in Oslo (PRIO) on modeling coupled human-environment systems for conflict analysis.

On the personal front, I was born in Cote d'Ivoire, raised in Kenya, went to school in Austria and studied in the UK, California and New York. I hold dual nationality from France and Switzerland.

Looking forward to meeting all of you and having a great time in/out of the classroom! ",,Male,PhD,Tufts University,US,2006,Santa Fe,
Conflict Events-Data and Network Analysis: A Case Study of Afghanistan,"Do conflict events lead to distinct network patterns or motifs? Conflict early warning research rarely integrates conflict events-data and dynamic network analysis to study interaction patterns between more than two adversarial groups or actors. This paper draws on recent developments in network science to analyze patterns of interaction between multiple agents in Afghanistan.
The agents are the nodes in the network which are then connected by edges representing interactions between those agents (nodes). While we search for common patterns including the classic tit-for-tat and “the olive branch”, we do so within the context of balanced and unbalanced edges in our directed actors network.",Economics,Social and behavioural sciences,2,Elizabeth Leicht,,,,,Female,,"University of Michigan, Ann Arbor",US,2006,Santa Fe,
Complexity in Corn Fields,"Ecological intensification of cropping systems is fundamental to achieve food security under a scenario of rapid population growth and an increasingly un- predictable and changing climate. Agricultural researchers face the challenge to design large throughput, yet sustainable, agricultural systems. Current strate- gies seek to close the the gap between potential and actual yields by increasing the density of plant stands and the availability of resources [7]; however, this gap between rapidly closing. Under this scenario there is need to develop new approaches that accelerate plant breeders success in developing high yielding varieties. Seminal research by Cooper et al. [11] and Hammer et al. [14, 15] provide the foundations for a paradigm shift in genetic improvement of crops with prospects to accelerate the genetic gains in yield. Central to this approach is the quantification of gene-to-phenotype relations by means of mathematical models of crop growth and development, a suit of statistical methods, and an extension of Kaufmans’ N:K model [11, 14, 15, 9, 10].","Agriculture, Economics",Life sciences,2,Charlie Messina,"Biology, Engineering",Life sciences; Physical sciences,"I am a Research Scientist at Pioneer Hi-Bred International, a company that develops and supplies advanced plant genetics worldwide. My main research area is in modeling complex adaptive systems of plants in a context of crop genetic improvement. I received my Ph.D. in Agricultural and Biological Engineering from the University of Florida. I lectured in agricultural climatology and crop physiology, and conducted research on environmental determinants of crop yield and on eco-physiological and genetic determinants of genotype by environment interactions. In my research I used a suit of statistical and biophysical models to integrate genotypic and environmental information to predict crop performance under varying environmental conditions.",,Female,Industry,Pioneer Hi-Bred International,US,2006,Santa Fe,
Complexity in Corn Fields,"Ecological intensification of cropping systems is fundamental to achieve food security under a scenario of rapid population growth and an increasingly un- predictable and changing climate. Agricultural researchers face the challenge to design large throughput, yet sustainable, agricultural systems. Current strate- gies seek to close the the gap between potential and actual yields by increasing the density of plant stands and the availability of resources [7]; however, this gap between rapidly closing. Under this scenario there is need to develop new approaches that accelerate plant breeders success in developing high yielding varieties. Seminal research by Cooper et al. [11] and Hammer et al. [14, 15] provide the foundations for a paradigm shift in genetic improvement of crops with prospects to accelerate the genetic gains in yield. Central to this approach is the quantification of gene-to-phenotype relations by means of mathematical models of crop growth and development, a suit of statistical methods, and an extension of Kaufmans’ N:K model [11, 14, 15, 9, 10].","Agriculture, Economics",Life sciences,2,Arturo Chavoya,Computer Science,Computing; Life sciences,"I am originally from Mexico and at present I am a Ph.D. student in Computer Science at the Ecole Doctorale en Informatique et Télécommunications in Toulouse, France. My academic formation is in both Computer Science and Biology and I am particularly interested in studying complex systems using techniques based on biological paradigms to solve computational problems. I am currently interested in applying genetic algorithms to evolve cellular automata in order to obtain models of artificial cellular development. My main goal is to study how complex structures and forms can emerge from a small group of seed cells. I am particularly interested in the generation of structures by means of self-organization. ",,Male,PhD,Universite de Toulouse I,France,2006,Santa Fe,
"Complexity, Identity & Delegation","What makes something complex? The short answer is that it contains many different parts, whose aggregate behavior is not easy to formally describe. The key contributions to complexity lie behind the words many, different, aggregate and easy. For engineers & managers, making the effort to at least approximate a formal specification is fundamental to analysis and management; doing so with complexity has been a challenge. Determining the proper balance between engineering or management effort and the resulting increase in efficiency and effectiveness can be a matter of system and managerial survival because complex interactions, such as those found in everything from agriculture to electric grids and increasingly information technology, often result in unexpected and overwhelming changes in operating conditions.",Philosophy,Humanities,1,Linsey O'Brien,,,,,Female,Industry,"MITRE, Bedford",US,2006,Santa Fe,
Predicting Time Series of Complex System,"Scientists have a predilection for finding patterns and establishing relationships in the world around them. One way of doing this is simply by taking mea- surements of a quantifiable aspect (e.g. temperature, distance, voltage, etc) of the observable system. Such investigations were labor-intensive and highly susceptible to human and measurement error. Once the data was collected, the scientist had to infer a model of the phenomena from the data. The mathemat- ical tools we had to describe phenomena were based on the assumption that the underlying behavior could be described by a line, or it could be made to if you squint hard enough. This is not true, however, about nonlinear systems, whose behavior, before the advent of nonlinear tools and methods, could be charac- terized only as erratic or chaotic. Technology has enabled us to gather copious amount of accurate data about an observable system. We are able to capture subtle changes in dynamics in short intervals of time. It has also motivated us to refine (or overhaul as the case may be) methods for characterizing the behavior. In this paper we explore one such method, time delay embedding, and its application to two chaotic systems.","Nonlinear Dynamics, Computer Science (?)",Mathematics and statistics,3,David Rojas,Mathematics,Mathematics and statistics,"Hi all! Sorry for this late entry. I recently received my BS in applied math and now work at NASA Langley research center in Hampton Virginia. I do wake vortex research on NASA's aeronautics side. I help develop models for wake vortex dissipation and do safety and risk anaylsis that will, hopefully, exact change in FAA policy on aircraft spacing. My current research has little, if nothing, to do with complex systems as we use traditional methods of analytical modeling and solving of PDEs. I was exposed to complex systems about a year ago and have since been immersing myself in the literature and writing code to perform small experiments that involve evolution of networks. (mostly in Netlogo and MATLAB) I am currently investigating network evolution using a systems dynamics model as a basis. I havent had any formal training in complex systems but have played around with GAs, neural nets and agent-based methods. I love studying languages and hope to later work in a linguistic- related area. I am enthralled by the many research areas, interests and countries that will represented at SFI this summer. I have enjoyed reading the bio sketches and look forward to meeting you. See you in a couple of days",,Male,Industry,NASA,US,2006,Santa Fe,
Predicting Time Series of Complex System,"Scientists have a predilection for finding patterns and establishing relationships in the world around them. One way of doing this is simply by taking mea- surements of a quantifiable aspect (e.g. temperature, distance, voltage, etc) of the observable system. Such investigations were labor-intensive and highly susceptible to human and measurement error. Once the data was collected, the scientist had to infer a model of the phenomena from the data. The mathemat- ical tools we had to describe phenomena were based on the assumption that the underlying behavior could be described by a line, or it could be made to if you squint hard enough. This is not true, however, about nonlinear systems, whose behavior, before the advent of nonlinear tools and methods, could be charac- terized only as erratic or chaotic. Technology has enabled us to gather copious amount of accurate data about an observable system. We are able to capture subtle changes in dynamics in short intervals of time. It has also motivated us to refine (or overhaul as the case may be) methods for characterizing the behavior. In this paper we explore one such method, time delay embedding, and its application to two chaotic systems.","Nonlinear Dynamics, Computer Science (?)",Mathematics and statistics,3,Lukas Kroc,Computer Science,Computing,"I am a PhD student in Computer Science at Cornell University. My academic interests are in the area of boolean problem satisfiability. This particular subfield of Artificial Intelligence shares problems with seemingly unrelated fields such as Statistical Mechanics and Information Theory, which makes it possible to apply techniques developed in one field in another. This often involves working with systems of many simple elements connected in a way that results in a complex and hard-to-understand behavior.

I am also a big fan of New Mexico and Santa Fe area in particular, so I hope to be able to make some trips around during the summer :-) . ",,Male,PhD,Cornell University,US,2006,Santa Fe,
Predicting Time Series of Complex System,"Scientists have a predilection for finding patterns and establishing relationships in the world around them. One way of doing this is simply by taking mea- surements of a quantifiable aspect (e.g. temperature, distance, voltage, etc) of the observable system. Such investigations were labor-intensive and highly susceptible to human and measurement error. Once the data was collected, the scientist had to infer a model of the phenomena from the data. The mathemat- ical tools we had to describe phenomena were based on the assumption that the underlying behavior could be described by a line, or it could be made to if you squint hard enough. This is not true, however, about nonlinear systems, whose behavior, before the advent of nonlinear tools and methods, could be charac- terized only as erratic or chaotic. Technology has enabled us to gather copious amount of accurate data about an observable system. We are able to capture subtle changes in dynamics in short intervals of time. It has also motivated us to refine (or overhaul as the case may be) methods for characterizing the behavior. In this paper we explore one such method, time delay embedding, and its application to two chaotic systems.","Nonlinear Dynamics, Computer Science (?)",Mathematics and statistics,3,Marko Thaler,Engineering,Engineering and engineering trades,"In a kingdom far, far away lives a man by the name of Marko. He is a mechanical engineer and has always been interested in operation of human brain and the use of brain theory principles in human made intelligence systems. So in his graduate studies he set out on a journey to build a brain for an energy distribution system. The brain’s primary role would be to predict short term energy consumption of its clients from past experience and estimate the risk of prediction error. Based on this the system would determine its economically optimal operation. That would assure the system operating costs would be as low as possible while all the clients energy needs would be satisfied. After a successful birth of the first prediction brain an entrepreneurial bug bit him so he set out to use the prediction brains commercially in several district energy distribution systems.

The developed brains were using simulated neural networks and genetic algorithms to solve their tasks. But Marko still was not satisfied with the intelligence capabilities his brains were having. So now he is starting to examine the use of more sophisticated brain theory principles to autonomously solve given problems. He is especially interested in using Jeff Hawkins’ memory-prediction framework of the brain (Hierarchical Temporal Memory) for intelligent extraction of information from past experience. To effectively use this framework he needs to have more knowledge in the fields of neuroscience, dynamics of complex systems, etc. Armed with this knowledge maybe some day he will be able to answer his favorite problem of how to develop an intelligent system that autonomously extracts and understands the information available on the internet.

Whenever Marko is tired of playing with his artificial intelligence buddies he loves to interact and communicate with other people. In his free time he also practices some weird sport of golf, runs a lot and tries to devote as much time as possible to his princess.

Now he is setting out on a journey half across the world to a beautiful small town of Santa Fe to conquer new knowledge, form new friendships and have an unforgettable experience.

To be continued… ",,Male,PhD,University of Ljubljana,Slovenia,2006,Santa Fe,
An agent-based model of forest use with social learning,"We present an agent based model for deforestation under social learning. We assume a forest is composed of a number of land parcels. Each parcel is in either a forested or a deforested state, and the state transition is described via a two-state Markov chain. Landowners decide whether or not to cut trees based on the relative expected utility of forested and deforested parcels. The expected utility is altered by information input about actual utility, in particular the average experience in a society. We study the global landscape dynamics that result from individual decisions. We observed stationary-forested, stationary-deforested, and cyclic-forested landscapes that are induced by collective deforestation. We investigated feedback from global landscape dynamics to individual decision. We found that if the value of forested land increased with the decline of forest density, collective deforestation was more likely to occur. Extinction of forest ecosystems was predicted if the forest recovery rate was diminished by an intensive deforestation. We discuss the implications for forest policy and management.",Ecology,"Agriculture, forestry and fishery",1,Akiko Satake,Ecology,Life sciences,"I am a postdoc in Evolutionary Ecology at Princeton University. I recieved my PhD at Kyushu University in Japan in 2002. My research interest is in developing theoretical framework to explore sustainable resource management. My current research focuses on how decisions of individual landowners influence landscape patterns. By developing an agent-based model for a coupled human and ecological system, we are addressing the following questions: (1) which social and ecological conditions favor forested or deforested landscapes, (2) what types of property regimes (individual, group, or government) are appropriate for effective management of forest ecosystems, and (3) how does the social structure of groups influence the success of forest management?",,Male,PostDoc,Princeton University,US,2006,Santa Fe,
RNAnet – A RNA Based Toy Model to Study Biological Networks,"Non-coding RNAs (ncRNAs) regulate a variety of cellular processes by binding to either other ncRNAs, mRNAs or even DNA. Recent research in this field led to the discovery of several novel classes of ncRNAs and modes of function, such as transcriptional and post-transcriptional regulation of gene expression. As a new approach in the study of RNA molecules and their interactions, we construct a network of interacting RNAs as a toy model of regulatory gene network. We use the Vienna RNA package for calculating RNA-RNA cofold structures and we employ these features for defining three classes of interacting agents or “genes”: sensors, transmitters and responders, depending on their folding and cofolding characteristics. We further study the variation of network structure under different environmental conditions by increasing the folding temperature. As a preliminary study of this regulatory network toy-model, we present several possible extensions of the network approach to RNA modeling.",Biology,Life sciences,2,Andrea Tanzer,Chemistry,Physical sciences,"hi, my name is andrea and I am a PhD student at the institute for theoretical chemistry (TBI) in vienna, austria.

I studied biology/genetics at the university of vienna. Towards the end of my study I discovered bioinformatics and decided to do my master thesis on genomic surveys for RNA genes. Since then I have been analysing microRNAs and other non-coding RNAs on the computer. But hunting genes is only half of the story. What I am interested in is the evolution and origin of these regulatory RNAs and the mechanisms behind it. Innovation of miRNAs, for instance, is an ongoing process. And it seems as if novel miRNAs appear at distinct positions in metazoan phylogeny, e.g. the advent of vertebrates.

Several classes of ncRNAs have been described so far. All of them interact with either other ncRNAs, mRNAs or even DNA. And this is why I applied for the csss06: to learn about interaction networks. And because I also enjoy experimental work, I will spend a year at Gunter Wagner's lab at the dept. for ecology and developmental biology at yale right after the csss06. ",,Female,PhD,University of Vienna,Austria,2006,Santa Fe,
RNAnet – A RNA Based Toy Model to Study Biological Networks,"Non-coding RNAs (ncRNAs) regulate a variety of cellular processes by binding to either other ncRNAs, mRNAs or even DNA. Recent research in this field led to the discovery of several novel classes of ncRNAs and modes of function, such as transcriptional and post-transcriptional regulation of gene expression. As a new approach in the study of RNA molecules and their interactions, we construct a network of interacting RNAs as a toy model of regulatory gene network. We use the Vienna RNA package for calculating RNA-RNA cofold structures and we employ these features for defining three classes of interacting agents or “genes”: sensors, transmitters and responders, depending on their folding and cofolding characteristics. We further study the variation of network structure under different environmental conditions by increasing the folding temperature. As a preliminary study of this regulatory network toy-model, we present several possible extensions of the network approach to RNA modeling.",Biology,Life sciences,2,Andreea Munteanu,Physics,Physical sciences," My work during PhD research at UPC centered on the applications of nonlinear dynamics to astrophysics, investigating on the possible chaotic origin of irregular variable stars. At present and after quite a course change, my work as a postdoc at the Complex Systems Lab in Barcelona (with Ricard Solé) concerns the analysis and the conception of biological models associated to a theoretical artificial cell. My work develops in the mark of the PACE European project aiming at the theoretical and experimental realization of a synthetic protocell. I'm very interested in exploring the transition from the chemical to the biological level, including biochemical cycles, spatial pattern formation, emergent robustness and regulation mechanisms in biological systems. Specifically, as tools of this exploration, my present and imediat-future interests are related to computational cell biology, that is (chemical) network analysis as well as improving stochastic spatio-temporal simulations of biochemical systems.
I am an extremely lucky scientist to be able to continue to satisfy as an adult the curiosity for my childhood passions: astrophysics and biology. If my luck continues in the future, I'll try to combine these two research fields. ",,Female,PhD,Universitat Pompeu Fabra,Spain,2006,Santa Fe,
"Neuro-Cellular Automata: Connecting Cellular Automata, Neural Networks and Evolution","A new type of Cellular Automata is presented and stud- ied: the Neuro-Cellular Automata. The standard way of representing the rules of an automaton is replaced by an Artificial Neural Network. The motivation of this change is two-fold: to have a more biologically inspired automata and to explore the connections between Cellular Au- tomata, Neural Networks, Evolution and Complexity. The process of the development of this kind of automata is also described, as well as some considerations about important aspects of the work. We use simple one-dimensional Cellular Automata, in order to better understand the complexity of the different components of the Neuro-Cellular Automata and to evolve it, because evolution is required to design these type of automata. A study regarding ways to measure complexity is also per- formed, since these measures play an important role in evaluating the population of automata in the evolutionary process.",Computer Science,Computing,3,Jorge Tavares,Computer Science,Computing," Hi, my name is Jorge Tavares and I am a Computer Science PhD student, in the area of Evolutionary Computation, at the University of Coimbra.

The main topic of my thesis is to study the influence of genetic representations on complex combinatorial optimization problems. At the present, I am applying fitness landscapes analysis to a set of linear and non-linear representations for different problems.

This study is related to one of my main interests for future research: self-organizing evolutionary algorithms. The objective is to provide a basic representation framework for developing and studying these types of algorithms. Also, I would like to explore links between complex systems (mainly self-organization and regulatory networks) with the problem of evolving representations in evolutionary algorithms. ",,Male,PhD,University of Coimbra,Portugal,2006,Santa Fe,
"Neuro-Cellular Automata: Connecting Cellular Automata, Neural Networks and Evolution","A new type of Cellular Automata is presented and stud- ied: the Neuro-Cellular Automata. The standard way of representing the rules of an automaton is replaced by an Artificial Neural Network. The motivation of this change is two-fold: to have a more biologically inspired automata and to explore the connections between Cellular Au- tomata, Neural Networks, Evolution and Complexity. The process of the development of this kind of automata is also described, as well as some considerations about important aspects of the work. We use simple one-dimensional Cellular Automata, in order to better understand the complexity of the different components of the Neuro-Cellular Automata and to evolve it, because evolution is required to design these type of automata. A study regarding ways to measure complexity is also per- formed, since these measures play an important role in evaluating the population of automata in the evolutionary process.",Computer Science,Computing,3,Cornelia Kreutzer,Engineering,Engineering and engineering trades,"Hello everyone! My name is Cornelia Kreutzer and I am a first year PhD student at the University of Limerick, Ireland.

For my PhD project I am working on the application of Hidden Markov Models in the context of analysis and synthesis of music signals. NCRA

Originally I am from Austria, where I also did my undergraduate studies in Telecommunications Engineering before the journey of my life has led me to Ireland.

I am looking forward to see all of you soon! ",,Female,PhD,University of Limerick,UK,2006,Santa Fe,
"Neuro-Cellular Automata: Connecting Cellular Automata, Neural Networks and Evolution","A new type of Cellular Automata is presented and stud- ied: the Neuro-Cellular Automata. The standard way of representing the rules of an automaton is replaced by an Artificial Neural Network. The motivation of this change is two-fold: to have a more biologically inspired automata and to explore the connections between Cellular Au- tomata, Neural Networks, Evolution and Complexity. The process of the development of this kind of automata is also described, as well as some considerations about important aspects of the work. We use simple one-dimensional Cellular Automata, in order to better understand the complexity of the different components of the Neuro-Cellular Automata and to evolve it, because evolution is required to design these type of automata. A study regarding ways to measure complexity is also per- formed, since these measures play an important role in evaluating the population of automata in the evolutionary process.",Computer Science,Computing,3,Anna Fedor,Biology,Life sciences,"I am Anna Fedor from Hunary, a first year PhD biology student. I am working on a project about evolving artificial neural networks that can communicate with each other in simple games. My interests include modelling, evolution, communication and game theory.

In my free time I like travelling, cycling and hiking.

I am looking forward to seeing you all! ",Hungary,Female,PhD,Eötvös Lorán University of Sciences,Hungary,2006,Santa Fe,
A Lower Estimate of the Topological Entropy from Reconstructed Time Series,"We present a simple method applied to a time series that will reveal something about the underlying dynamics that drives it. In particular, we give a lower bound to the topological entropy of the unknown dynamical system via a one-dimensional multivalued map obtained from the time series. The method is illustrated using the H ́enon map and the magnetoelastic ribbon data",Mathematics,Mathematics and statistics,1,Maria Vivien Visaya,Mathematics,Mathematics and statistics," I'm a Ph.D. student in Mathematics (Dynamical Systems) at Kyoto University. I did my undegraduate in Mathematics and Masters in Applied Mathematics at the University of the Philippines-Diliman.

Under the supervision of Prof. Hiroshi Kokubu, my thesis topic is on finding a lower bound for the topological entropy of multivalued maps coming from a time series of an unknown dynamical system. Understanding time series is crucial if we want to know something about how the true but unknown underlying system that drives it behaves. The method of estimation is by means of a multivalued map obtained from a time series and showing a horseshoe-like dynamics present in this map. The notion of symbolic dynamics and phase-space reconstruction play crucial roles as well.

Just very recently, I've been interested in studying coupled cell networks (mainly focusing on the works of Martin Golubitsky). Given a system of ODEs, by restricting to the polydiagonal subspace, can we say something about the network architecture of the original system? What relation exists among the network symmetry group (which deals with the global stucture), the network symmetry groupoid (local structure), and the original network? Which aspects of coupled cell dynamics are due to network architecture? How can patterns of synchrony for a given network be established in practice? I'm looking forward to discussions with everyone specialising in the application of mathematics in different fields (Physics, Economics, Systems Biology (modeling of biological systems such as coupled oscillators and circadian rhythm in particular), etc) so see you all in June. ",,Female,PhD,Kyoto University,Japan,2006,Santa Fe,
Diversifying to cope with Environmental Change,"This paper aims to find informative proxies of vulnerability and adaptive capacity by using synergies between information theory and vulnerability science. In particular this paper looks at diversification as a key characteristic of adaptive capacity and means of coping with an uncertain environment. It explores proxies of adaptive capacity and vulnerability in two examples. Adaptive capacity is expressed as a function of the varying environmental conditions a system or actor is subjected to and the actions a system or actor can take. By associating maximum long-term growth rates with a system that is optimally adapted to its environment this paper builds a bridge between information theoretical metrics and adaptive capacity. For the explored examples, the adaptive capacity of an actor that diversifies is found to be the relative entropy between the actual distribution of the environment and a distribution for which the actor’s diversification level would be optimal.",Ecology,Social and behavioural sciences,2,Saskia Werners,,,"Increasing evidence of global change creates an environment of great uncertainty. A basic challenge of water management is finding ways to cope with changing conditions and an increasingly uncertain natural disturbances regime. In research areas other than water management, diversification has been shown successful in increasing adaptive capacity, learning and innovation. However the relationship between diversity and the ability to cope with uncertain stresses has been a neglected research topic in river basin management. For long river basin management has focussed on selecting the most cost effective measure to cope with a specific quantified stress. The underlying structure of how diverse water system services and their users interact with the full range of the natural disturbances regime has been addressed rarely. The relationship of diversification and adaptive capacity remains largely unexplored.

The objective of my research is to evaluate how diversification of water system services and their use can support adaptive capacity in managed river basins at different scales in time and space.

One of the questions I would like to explore with you is the possibility of a consequential upper limit to diversification and robustness in the light of adaptive processes and external perturbations.

Based at the Centre for Water and Climate of Wageningen University and Research Centre, my research builds on the case study river basins and network of the European research project NeWater ([1]). Before joining the centre I worked as as policy advisor for the Dutch Ministry of Housing, Spatial Planning and the Environment and for the consultant Resource Analysis on assignments in Europe, Asia and the Americas. ",,Female,,Wageningen University and Research Centre,The Netherlands,2006,Santa Fe,
Diversifying to cope with Environmental Change,"This paper aims to find informative proxies of vulnerability and adaptive capacity by using synergies between information theory and vulnerability science. In particular this paper looks at diversification as a key characteristic of adaptive capacity and means of coping with an uncertain environment. It explores proxies of adaptive capacity and vulnerability in two examples. Adaptive capacity is expressed as a function of the varying environmental conditions a system or actor is subjected to and the actions a system or actor can take. By associating maximum long-term growth rates with a system that is optimally adapted to its environment this paper builds a bridge between information theoretical metrics and adaptive capacity. For the explored examples, the adaptive capacity of an actor that diversifies is found to be the relative entropy between the actual distribution of the environment and a distribution for which the actor’s diversification level would be optimal.",Ecology,Social and behavioural sciences,2,Matina Donaldson,Anthropology,"Social and behavioural sciences
","I am a fourth-year graduate student at the University of Washington in Seattle, but am currently spending much of my time at the Max Planck Institute for Evolutionary Anthropology in Leipzig, Germany. I got my bachelor's degree in mathematics at Reed College in Portland, Oregon, and then spent six years programming for dot-coms before restlessness led me back into academics. Now I am focusing on using game theory and information theory to create qualitative models of the evolution of learning and behavior. I am particularly interested in understanding how organisms evolve to collect information about a changing environment; why they might begin to signal to each other about such an environment; and how learning evolves and in turn affects the course of further evolution. For more information see my web page. ",,Female,PhD,University of Washington,US,2006,Santa Fe,
Games on Evolving Networks,"Thispaperexploresthecoevolutionofnetworkformationandcooperativebehaviour.Ithas previously been shown that the structure of a community (for example, as formed by social relationships) can have a substantial impact on the evolution of cooperative behaviour. We hypothesize that the nature of the game played on such a network can alter the way that individuals make and break social connections, therefore leading to a feedback loop between the network structure and the behaviour in the game. We explore the dynamics of this process in a model where individuals form connections with others based on simple genetically encoded rules, and play one of a variety of two-player games with their connections. In order to explore the effects of different payoff structures in these games, simulations over a wide range of parameter space have been pursued, producing games including the Prisoner’s Dilemma, the Stag Hunt, and Hawk-Dove. By comparing to traditional game-theoretic models, we show that allowing the network structure to evolve prevents defectors from completely taking over the population, and also broadens the circumstances under which cooperation can fix. A first analysis of the properties of the networks created in these evolving populations suggests a mechanism for these results: when defectors are common, networks are created which tend to retard the effects of selection and encourage drift, while when cooperators are common, the networks formed tend to enhance selection and drive the population more quickly to the fully cooperative outcome.","Game Theory, Computer Sciencs",Social and behavioural sciences,5,Juan Calderon,,,"Doing some research on the propagation of information through social networks, where information is analogous to a virus spreading through the social network.
I´m very interested on the evolution of social and human behaviour, focusing mainly on altruism and how cooperation among individuals evolves. I'm working on an agent-based model to study the evolution of strong reciprocity and the effect that plasticity on the agents has on the evolutionary process. ",,Male,PhD,Universidad de los Andes,Colombia,2006,Santa Fe,
Games on Evolving Networks,"Thispaperexploresthecoevolutionofnetworkformationandcooperativebehaviour.Ithas previously been shown that the structure of a community (for example, as formed by social relationships) can have a substantial impact on the evolution of cooperative behaviour. We hypothesize that the nature of the game played on such a network can alter the way that individuals make and break social connections, therefore leading to a feedback loop between the network structure and the behaviour in the game. We explore the dynamics of this process in a model where individuals form connections with others based on simple genetically encoded rules, and play one of a variety of two-player games with their connections. In order to explore the effects of different payoff structures in these games, simulations over a wide range of parameter space have been pursued, producing games including the Prisoner’s Dilemma, the Stag Hunt, and Hawk-Dove. By comparing to traditional game-theoretic models, we show that allowing the network structure to evolve prevents defectors from completely taking over the population, and also broadens the circumstances under which cooperation can fix. A first analysis of the properties of the networks created in these evolving populations suggests a mechanism for these results: when defectors are common, networks are created which tend to retard the effects of selection and encourage drift, while when cooperators are common, the networks formed tend to enhance selection and drive the population more quickly to the fully cooperative outcome.","Game Theory, Computer Sciencs",Social and behavioural sciences,5,Adrian de Froment,Biology,Life sciences,"I am a second year PhD student in Simon Levin's lab in the department of ecology and evolutionary biology at Princeton. I am studying baboon social networks, trying to link across scales from the decisions and strategies of individual baboons, to the social networks within groups and how they change over time, with resource availability and with group size, and then to group fission and the group size distribution in the population. I am also studying the spread of social norms in human populations, using empirical work to inform, constrain and test models of norm spread. ",,Female,PhD,Princeton University,US,2006,Santa Fe,
Games on Evolving Networks,"Thispaperexploresthecoevolutionofnetworkformationandcooperativebehaviour.Ithas previously been shown that the structure of a community (for example, as formed by social relationships) can have a substantial impact on the evolution of cooperative behaviour. We hypothesize that the nature of the game played on such a network can alter the way that individuals make and break social connections, therefore leading to a feedback loop between the network structure and the behaviour in the game. We explore the dynamics of this process in a model where individuals form connections with others based on simple genetically encoded rules, and play one of a variety of two-player games with their connections. In order to explore the effects of different payoff structures in these games, simulations over a wide range of parameter space have been pursued, producing games including the Prisoner’s Dilemma, the Stag Hunt, and Hawk-Dove. By comparing to traditional game-theoretic models, we show that allowing the network structure to evolve prevents defectors from completely taking over the population, and also broadens the circumstances under which cooperation can fix. A first analysis of the properties of the networks created in these evolving populations suggests a mechanism for these results: when defectors are common, networks are created which tend to retard the effects of selection and encourage drift, while when cooperators are common, the networks formed tend to enhance selection and drive the population more quickly to the fully cooperative outcome.","Game Theory, Computer Sciencs",Social and behavioural sciences,5,Matina Donaldson,Anthropology,Social and behavioural sciences,"I am a fourth-year graduate student at the University of Washington in Seattle, but am currently spending much of my time at the Max Planck Institute for Evolutionary Anthropology in Leipzig, Germany. I got my bachelor's degree in mathematics at Reed College in Portland, Oregon, and then spent six years programming for dot-coms before restlessness led me back into academics. Now I am focusing on using game theory and information theory to create qualitative models of the evolution of learning and behavior. I am particularly interested in understanding how organisms evolve to collect information about a changing environment; why they might begin to signal to each other about such an environment; and how learning evolves and in turn affects the course of further evolution. For more information see my web page. ",,Female,PhD,University of Washington,US,2006,Santa Fe,
